Date,Open,High,Low,Close,Adj Close,Volume
6/1/2006,127.379997,128.940002,127.269997,128.729996,95.983467,73721700
6/2/2006,129.25,129.429993,128.320007,129,96.184753,91702600
6/5/2006,128.850006,128.860001,126.769997,127.120003,94.783051,86105100
6/6/2006,127.209999,127.379997,125.760002,126.809998,94.551888,130498600
6/7/2006,126.910004,127.650002,125.790001,125.860001,93.843544,108599400
6/8/2006,125.580002,126.5,123.870003,125.75,93.761543,204957200
6/9/2006,126.360001,126.959999,125.290001,125.349998,93.463287,94972200
6/12/2006,125.879997,125.93,123.82,123.989998,92.449242,95815900
6/13/2006,123.739998,124.839996,122.550003,122.550003,91.375549,185688800
6/14/2006,122.839996,123.629997,122.339996,123.5,92.08387,163566400
6/15/2006,123.949997,126.360001,123.860001,126.120003,94.03743,134057000
6/16/2006,125.290001,125.559998,124.459999,124.650002,93.352173,94253500
6/19/2006,125.400002,125.480003,123.550003,123.669998,92.618217,95804400
6/20/2006,124.010002,124.809998,123.720001,124.089996,92.932793,65494700
6/21/2006,124,125.699997,123.959999,125.010002,93.621788,75008200
6/22/2006,124.949997,125.059998,124.040001,124.459999,93.209846,74566100
6/23/2006,124.330002,125.300003,124.029999,124.440002,93.194893,54107000
6/26/2006,124.540001,125.059998,124.25,124.989998,93.606789,37899600
6/27/2006,125.010002,125.290001,123.769997,123.910004,92.797958,69780200
6/28/2006,124.190002,124.769997,123.650002,124.75,93.427032,62368100
6/29/2006,125.199997,127.349998,125.169998,127.269997,95.314285,110634800
6/30/2006,127.540001,127.660004,126.959999,127.279999,95.321793,54227800
7/3/2006,127.43,128.009995,127.309998,127.800003,95.71125,23914000
7/5/2006,127.290001,127.449997,126.519997,127.07,95.16452,69653400
7/6/2006,127.199997,127.849998,127.080002,127.440002,95.441635,50100300
7/7/2006,127.190002,127.559998,126.290001,126.610001,94.820038,81626500
7/10/2006,126.940002,127.43,126.410004,126.849998,94.999771,60964100
7/11/2006,126.610001,127.410004,125.940002,127.410004,95.419167,73640800
7/12/2006,127.150002,127.400002,125.720001,126.050003,94.40062,82561300
7/13/2006,125.449997,125.68,124,124,92.865349,102405700
7/14/2006,124.129997,124.260002,122.830002,123.519997,92.50589,103242500
7/17/2006,123.519997,124.099998,123.150002,123.339996,92.371071,81159000
7/18/2006,123.709999,124.050003,122.389999,123.970001,92.842888,122771000
7/19/2006,124.18,126.260002,123.720001,125.690002,94.131012,133565300
7/20/2006,126.120003,126.300003,124.660004,124.830002,93.486954,112259800
7/21/2006,125.150002,125.190002,123.82,123.949997,92.827873,101560000
7/24/2006,124.440002,126.32,124.440002,126.209999,94.520424,92884000
7/25/2006,125.980003,127.300003,125.720001,126.660004,94.857483,95480700
7/26/2006,126.589996,127.449997,126.18,126.830002,94.984795,84525800
7/27/2006,127.379997,127.690002,126.199997,126.709999,94.894875,87257100
7/28/2006,127.040001,128.139999,126.860001,127.980003,95.846054,82137000
7/31/2006,127.660004,127.959999,127.449997,127.849998,95.748695,49593100
8/1/2006,127.339996,127.379997,126.599998,127.220001,95.276863,65225600
8/2/2006,127.580002,128.460007,127.550003,128.080002,95.920914,64770900
8/3/2006,127.339996,128.550003,127.150002,128.419998,96.17556,63693800
8/4/2006,129.080002,129.429993,127.480003,128.199997,96.01078,96294200
8/7/2006,127.900002,128.080002,127.400002,127.900002,95.786133,45377300
8/8/2006,128.089996,128.460007,126.949997,127.410004,95.419167,90901300
8/9/2006,128.179993,128.600006,126.610001,126.980003,95.09713,78910600
8/10/2006,126.580002,127.5,126.279999,127.370003,95.389214,69322300
8/11/2006,127.169998,127.199997,126.389999,127.010002,95.119606,47482200
8/14/2006,127.629997,128.160004,126.919998,127.110001,95.194489,57839000
8/15/2006,128.25,128.869995,127.900002,128.630005,96.33284,68143000
8/16/2006,129.320007,129.889999,129.039993,129.699997,97.134171,71737600
8/17/2006,129.580002,130.369995,129.490005,130.029999,97.381325,70992800
8/18/2006,130.190002,130.690002,129.589996,130.690002,97.875572,58288400
8/21/2006,130.179993,130.279999,129.800003,130.130005,97.45623,42133600
8/22/2006,129.990005,130.520004,129.679993,130.119995,97.448715,60839900
8/23/2006,130.179993,130.440002,129.190002,129.759995,97.179123,66592100
8/24/2006,129.990005,130.100006,129.399994,129.649994,97.096725,57983000
8/25/2006,129.639999,130.25,129.550003,129.809998,97.216537,41756000
8/28/2006,129.649994,130.820007,129.639999,130.429993,97.68087,52681500
8/29/2006,130.490005,130.830002,129.809998,130.580002,97.793205,61817800
8/30/2006,130.869995,131.039993,130.550003,130.660004,97.853142,50052200
8/31/2006,130.850006,130.990005,130.580002,130.639999,97.838173,37510300
9/1/2006,131.139999,131.580002,130.839996,131.419998,98.422302,48794500
9/5/2006,131.509995,131.850006,131.199997,131.669998,98.609535,52348300
9/6/2006,131.110001,131.160004,130.330002,130.509995,97.740768,53795600
9/7/2006,130.059998,130.570007,129.350006,129.910004,97.291473,86269400
9/8/2006,130.080002,130.460007,129.830002,130.279999,97.56855,45096300
9/11/2006,129.860001,130.690002,129.479996,130.410004,97.665932,68496600
9/12/2006,130.559998,131.839996,130.369995,131.690002,98.624527,69875600
9/13/2006,131.639999,132.449997,131.520004,132.220001,99.021423,62898400
9/14/2006,131.960007,132.240005,131.75,132.229996,99.028877,57805400
9/15/2006,132.309998,132.389999,131.679993,131.960007,99.261375,76703100
9/18/2006,131.789993,132.389999,131.649994,132.139999,99.396744,64154100
9/19/2006,132.119995,132.130005,131.070007,131.809998,99.148514,92089100
9/20/2006,132.25,132.770004,132.059998,132.509995,99.675056,75204100
9/21/2006,132.610001,132.75,131.419998,131.869995,99.193657,88932500
9/22/2006,131.669998,131.679993,131,131.470001,98.892769,65966800
9/25/2006,131.729996,132.850006,131.050003,132.479996,99.652496,92299100
9/26/2006,132.5,133.600006,132.399994,133.580002,100.479927,73962700
9/27/2006,133.490005,133.970001,133.270004,133.740005,100.600319,82432200
9/28/2006,133.740005,133.990005,133.279999,133.690002,100.562683,58597500
9/29/2006,133.800003,133.940002,133.479996,133.580002,100.479927,47966600
10/2/2006,133.539993,133.830002,132.949997,133.080002,100.103828,51687400
10/3/2006,132.889999,133.869995,132.649994,133.360001,100.31443,73108100
10/4/2006,133.229996,135,133.080002,134.919998,101.487877,80890500
10/5/2006,134.919998,135.410004,134.75,135.179993,101.683449,60505900
10/6/2006,134.949997,135.100006,134.399994,135.009995,101.555595,64983600
10/9/2006,134.850006,135.300003,134.639999,135.089996,101.615761,41176800
10/10/2006,135.100006,135.449997,134.839996,135.270004,101.751183,56403700
10/11/2006,134.839996,135.429993,134.300003,135.110001,101.630829,104071800
10/12/2006,135.449997,136.389999,135.399994,136.279999,102.51091,59158600
10/13/2006,136.160004,136.710007,136.039993,136.630005,102.774155,53944000
10/16/2006,136.520004,137.050003,136.419998,136.839996,102.932129,42273000
10/17/2006,136.470001,136.699997,135.669998,136.410004,102.608673,90500600
10/18/2006,137.039993,137.369995,136.100006,136.589996,102.744087,86848600
10/19/2006,136.389999,136.880005,136.229996,136.809998,102.909561,64063200
10/20/2006,136.839996,136.949997,136.330002,136.839996,102.932129,48094500
10/23/2006,136.559998,137.800003,136.389999,137.470001,103.406029,66219900
10/24/2006,137.279999,137.929993,137.220001,137.880005,103.714424,53234900
10/25/2006,137.740005,138.410004,137.509995,138.350006,104.067955,78105400
10/26/2006,138.660004,139,137.979996,138.779999,104.391388,66843700
10/27/2006,138.610001,138.75,137.630005,137.910004,103.736969,80238000
10/30/2006,137.660004,138.199997,137.399994,137.809998,103.661766,49717800
10/31/2006,138.070007,138.259995,137.25,137.789993,103.646721,71274100
11/1/2006,138.220001,138.309998,136.720001,136.860001,102.947159,83005600
11/2/2006,136.509995,137.009995,136.360001,136.779999,102.886993,60693100
11/3/2006,137.270004,137.389999,135.619995,136.539993,102.706482,71346400
11/6/2006,136.960007,138.279999,136.949997,138.080002,103.864868,63303300
11/7/2006,138.199997,138.979996,138,138.610001,104.263527,63318900
11/8/2006,138,139.050003,136.860001,138.910004,104.489212,87517800
11/9/2006,139.009995,139.139999,137.899994,138.179993,103.940071,95916300
11/10/2006,138.139999,138.339996,137.720001,138.240005,103.985237,48991500
11/13/2006,138.179993,139.039993,138.070007,138.580002,104.241005,59398200
11/14/2006,138.970001,139.740005,138.119995,139.619995,105.023285,96704000
11/15/2006,139.570007,140.449997,139.529999,140.020004,105.324142,76509600
11/16/2006,140.440002,140.679993,139.490005,140.380005,105.594948,76728800
11/17/2006,139.929993,140.429993,139.729996,140.419998,105.625038,56353800
11/20/2006,140.300003,140.740005,139.940002,140.5,105.685257,69174200
11/21/2006,140.490005,140.669998,140.289993,140.639999,105.79055,51367900
11/22/2006,140.75,141.160004,140.5,140.919998,106.001129,45505300
11/24/2006,140.240005,140.839996,140.199997,140.350006,105.57238,30998000
11/27/2006,140.279999,140.350006,138.380005,138.419998,104.120636,84545100
11/28/2006,138.240005,139.160004,138.110001,139.020004,104.571938,106652900
11/29/2006,139.470001,140.529999,139.080002,140.470001,105.662659,90034900
11/30/2006,140.440002,141.050003,139.759995,140.529999,105.707779,83994300
12/1/2006,140.529999,140.660004,138.970001,140.220001,105.474571,126080000
12/4/2006,140.25,141.550003,140.229996,141.289993,106.279427,87813200
12/5/2006,141.559998,141.960007,141.259995,141.899994,106.738327,73374400
12/6/2006,141.869995,142.070007,141.5,141.779999,106.648064,53253200
12/7/2006,142.029999,142.300003,141.110001,141.160004,106.181671,62857400
12/8/2006,141.130005,141.899994,140.779999,141.419998,106.377274,79625500
12/11/2006,141.419998,142.089996,141.339996,141.830002,106.685631,39779400
12/12/2006,141.690002,141.869995,140.889999,141.720001,106.60289,77451600
12/13/2006,142.229996,142.339996,141.559998,141.869995,106.715744,55520200
12/14/2006,141.860001,143.240005,141.839996,143.119995,107.656006,64755200
12/15/2006,142.639999,142.889999,142.240005,142.339996,107.665802,70857400
12/18/2006,142.539993,142.880005,141.75,141.949997,107.370827,48954600
12/19/2006,141.550003,142.559998,141.190002,142.220001,107.575066,65023600
12/20/2006,142.279999,142.660004,142.009995,142.139999,107.514549,41469600
12/21/2006,142.270004,142.429993,141.320007,141.619995,107.121223,48698400
12/22/2006,141.639999,141.649994,140.669998,140.75,106.463173,62069100
12/26/2006,140.809998,141.610001,140.779999,141.580002,107.090965,32696900
12/27/2006,141.869995,142.600006,141.830002,142.509995,107.794395,39727100
12/28/2006,142.410004,142.699997,141.990005,142.210007,107.56749,37288800
12/29/2006,142.059998,142.539993,141.429993,141.619995,107.121223,45461200
1/3/2007,142.25,142.860001,140.570007,141.369995,106.932106,94807600
1/4/2007,141.229996,142.050003,140.610001,141.669998,107.159027,69620600
1/5/2007,141.330002,141.399994,140.380005,140.539993,106.304283,76645300
1/8/2007,140.820007,141.410004,140.25,141.190002,106.795998,71655000
1/9/2007,141.309998,141.600006,140.399994,141.070007,106.705185,75680100
1/10/2007,140.580002,141.570007,140.300003,141.539993,107.060715,72428000
1/11/2007,141.580002,142.619995,141.5,142.160004,107.529678,54476800
1/12/2007,142.149994,143.240005,142.110001,143.240005,108.346596,55370600
1/16/2007,143.070007,143.440002,142.729996,142.960007,108.134789,44871300
1/17/2007,142.850006,143.460007,142.729996,143.020004,108.180206,50241400
1/18/2007,143.169998,143.259995,142.309998,142.539993,107.817131,68177300
1/19/2007,142.539993,143.100006,142.460007,142.820007,108.028908,56973000
1/22/2007,143.070007,143.100006,141.929993,142.380005,107.696121,60253600
1/23/2007,142.259995,143.080002,142.059998,142.800003,108.013794,54064400
1/24/2007,142.970001,143.979996,142.910004,143.949997,108.883636,55834700
1/25/2007,143.860001,143.919998,142.009995,142.259995,107.605316,73583800
1/26/2007,142.570007,142.649994,141.580002,142.130005,107.507004,67255600
1/29/2007,142.190002,142.800003,141.740005,142.050003,107.446503,66114600
1/30/2007,142.350006,142.860001,142.059998,142.789993,108.006218,70407600
1/31/2007,142.630005,144.130005,142.399994,143.75,108.732376,91868600
2/1/2007,144.149994,144.660004,143.910004,144.610001,109.382866,69312400
2/2/2007,144.729996,144.949997,144.380005,144.809998,109.534134,49607000
2/5/2007,144.699997,144.940002,144.339996,144.850006,109.564392,45705300
2/6/2007,144.970001,145.029999,144.330002,144.889999,109.594658,57081300
2/7/2007,145.119995,145.360001,144.570007,145.210007,109.836716,55669700
2/8/2007,144.779999,145.119995,144.270004,145.020004,109.692993,70641000
2/9/2007,145.059998,145.330002,143.389999,143.940002,108.876068,79084400
2/12/2007,143.940002,144.039993,143.190002,143.449997,108.505447,65657000
2/13/2007,143.770004,144.899994,143.759995,144.660004,109.420647,64081800
2/14/2007,144.800003,145.899994,144.779999,145.610001,110.139244,66039400
2/15/2007,145.669998,145.949997,145.429993,145.800003,110.282944,38715200
2/16/2007,145.440002,145.759995,145.229996,145.729996,110.230026,39841800
2/20/2007,145.559998,146.199997,145,146.039993,110.4645,56911800
2/21/2007,145.610001,146.070007,145.350006,145.979996,110.419128,63971600
2/22/2007,146.050003,146.419998,145.169998,145.869995,110.335953,79067400
2/23/2007,145.740005,145.789993,145.029999,145.300003,109.904755,71966200
2/26/2007,145.830002,145.949997,144.75,145.169998,109.80645,69192800
2/27/2007,143.880005,144.199997,139,139.5,105.517647,274466500
2/28/2007,140.389999,141.979996,139.800003,140.929993,106.599297,177536300
3/1/2007,139.339996,141.25,138.050003,140.509995,106.281624,212828600
3/2/2007,140.050003,140.660004,138.660004,138.669998,104.889832,162574000
3/5/2007,137.929993,139.580002,137.330002,137.350006,103.891426,143750400
3/6/2007,138.779999,140.119995,137.720001,139.699997,105.668892,143333300
3/7/2007,139.589996,140.460007,139.399994,139.559998,105.563042,115144900
3/8/2007,140.539993,141.160004,140.070007,140.740005,106.45562,117891600
3/9/2007,141.309998,141.419998,140.080002,140.779999,106.485855,107765100
3/12/2007,140.419998,141.339996,140.160004,140.990005,106.644653,80366900
3/13/2007,140.179993,140.770004,138.039993,138.25,104.572166,190605200
3/14/2007,138.429993,139.360001,136.75,139.279999,105.351273,231853800
3/15/2007,138.970001,139.990005,138.800003,139.470001,105.494919,132435900
3/16/2007,139.309998,139.630005,138.119995,138.529999,105.199585,121531600
3/19/2007,139.259995,140.330002,139.149994,140.199997,106.467781,96161200
3/20/2007,140.080002,141.050003,139.960007,140.970001,107.052467,82147400
3/21/2007,141.100006,143.649994,140.820007,143.289993,108.814316,152368700
3/22/2007,143.479996,143.679993,142.789993,143.179993,108.730751,118942200
3/23/2007,143.279999,143.809998,143.149994,143.389999,108.890236,74416800
3/26/2007,143.5,143.649994,142.089996,143.199997,108.745964,113787500
3/27/2007,143.119995,143.160004,142.389999,142.860001,108.487755,99864600
3/28/2007,142.139999,142.470001,141.259995,141.820007,107.697983,152907900
3/29/2007,142.539993,142.610001,141.190002,141.970001,107.811874,139432700
3/30/2007,142.240005,142.839996,140.559998,142,107.834679,128194100
4/2/2007,142.160004,142.460007,141.479996,142.160004,107.956169,79416400
4/3/2007,142.970001,143.979996,142.910004,143.690002,109.118095,82417800
4/4/2007,143.690002,143.949997,143.160004,143.850006,109.239578,63995200
4/5/2007,143.669998,144.440002,143.610001,144.240005,109.535744,46822800
4/9/2007,144.649994,144.800003,144.149994,144.440002,109.687622,50967400
4/10/2007,144.330002,144.850006,144.270004,144.610001,109.816704,56620000
4/11/2007,144.820007,144.860001,143.539993,144.020004,109.368637,106365700
4/12/2007,143.740005,144.919998,143.339996,144.660004,109.85466,115534400
4/13/2007,144.899994,145.320007,144.360001,145.320007,110.355865,84287000
4/16/2007,145.830002,146.860001,145.820007,146.699997,111.403793,83064600
4/17/2007,146.970001,147.399994,146.649994,147.089996,111.700005,108424100
4/18/2007,146.600006,147.699997,146.570007,147.270004,111.836723,88345300
4/19/2007,146.550003,147.399994,146.360001,147.229996,111.806297,102947700
4/20/2007,148.220001,148.619995,147.039993,148.619995,112.86187,124114100
4/23/2007,148.369995,148.729996,147.970001,148.059998,112.436607,77270800
4/24/2007,148.229996,148.399994,147.320007,148.119995,112.482185,114471000
4/25/2007,148.729996,149.660004,148.020004,149.479996,113.514946,108418800
4/26/2007,149.490005,149.800003,149.100006,149.649994,113.644081,88741600
4/27/2007,149.089996,149.740005,148.839996,149.529999,113.55291,108191100
4/30/2007,149.639999,149.740005,148.210007,148.289993,112.611275,100874100
5/1/2007,148.419998,149.470001,147.669998,148.669998,112.899857,134342700
5/2/2007,148.899994,149.949997,148.75,149.539993,113.560562,87129800
5/3/2007,149.970001,150.399994,149.729996,150.350006,114.175682,86569700
5/4/2007,150.75,151.119995,150.220001,150.919998,114.608513,96409000
5/7/2007,150.880005,151.199997,150.809998,150.949997,114.631287,63461400
5/8/2007,150.580002,150.919998,150.130005,150.75,114.479416,80584000
5/9/2007,150.639999,152.820007,150.369995,151.160004,114.790741,102070100
5/10/2007,150.729996,151.020004,149.270004,149.580002,113.590927,153617800
5/11/2007,149.75,150.929993,149.720001,150.860001,114.562935,113408900
5/14/2007,150.860001,151.300003,149.789993,150.529999,114.312355,108027500
5/15/2007,150.699997,151.660004,150.190002,150.570007,114.342697,180673300
5/16/2007,150.800003,151.630005,150.380005,151.600006,115.124916,114166500
5/17/2007,151.380005,151.960007,151.110001,151.300003,114.897064,101132800
5/18/2007,152.009995,152.619995,151.809998,152.619995,115.899544,99182000
5/21/2007,152.580002,153.229996,152.5,152.539993,115.838715,174664600
5/22/2007,152.699997,153.160004,152.380005,152.419998,115.747627,82148800
5/23/2007,152.949997,153.5,152.360001,152.440002,115.762856,133786600
5/24/2007,152.529999,153.210007,150.740005,151.059998,114.714821,187593000
5/25/2007,151.5,152.020004,151.179993,151.690002,115.193268,83309200
5/29/2007,151.940002,152.5,151.449997,152.240005,115.610886,82020000
5/30/2007,151.460007,153.539993,151.339996,153.479996,116.552544,129013600
5/31/2007,153.669998,153.889999,153.119995,153.320007,116.431114,114866700
6/1/2007,153.880005,154.399994,153.509995,154.080002,117.008232,107771700
6/4/2007,153.539993,154.389999,153.479996,154.100006,117.023392,78008800
6/5/2007,153.740005,153.899994,152.860001,153.490005,116.560165,126917900
6/6/2007,152.860001,152.949997,151.75,151.839996,115.307129,164096800
6/7/2007,151.559998,152.5,149.059998,149.100006,113.226372,232414600
6/8/2007,149.580002,151.190002,149.089996,151.039993,114.699661,175886000
6/11/2007,150.929993,151.949997,150.699997,151.300003,114.897064,102015600
6/12/2007,150.669998,151.539993,149.550003,149.649994,113.644081,233898000
6/13/2007,150.5,152.070007,149.720001,151.889999,115.345131,193208200
6/14/2007,152.059998,153.119995,152.029999,152.860001,116.081757,146396500
6/15/2007,153.139999,153.660004,152.929993,153.070007,116.742249,154030800
6/18/2007,153.380005,153.389999,152.660004,152.889999,116.604942,88537500
6/19/2007,152.550003,153.380005,152.360001,153.270004,116.894775,110851700
6/20/2007,153.580002,153.580002,150.960007,151.139999,115.270226,177119700
6/21/2007,151.080002,152.110001,150.25,151.979996,115.910851,205262000
6/22/2007,151.520004,151.770004,149.850006,150.550003,114.820267,204964700
6/25/2007,150.240005,151.25,149.020004,149.830002,114.271202,232014400
6/26/2007,150.210007,150.460007,148.279999,148.289993,113.096657,198445700
6/27/2007,148.130005,150.570007,148.059998,150.399994,114.705902,213638000
6/28/2007,150.380005,151.410004,149.669998,150.380005,114.690666,157705000
6/29/2007,150.899994,151.649994,149.149994,150.429993,114.728752,199701800
7/2/2007,150.869995,151.919998,150.770004,151.789993,115.765976,103357000
7/3/2007,152.179993,152.5,151.990005,152.339996,116.185455,54048400
7/5/2007,152.399994,152.559998,151.630005,152.179993,116.063431,89279000
7/6/2007,152.380005,153.169998,151.929993,152.979996,116.673561,81109000
7/9/2007,153.160004,153.360001,152.619995,153.100006,116.765076,72348100
7/10/2007,152.289993,152.610001,150.770004,150.919998,115.102501,180362600
7/11/2007,150.75,152.050003,150.520004,151.990005,115.918541,175607600
7/12/2007,152.369995,154.75,152.339996,154.389999,117.748955,133882500
7/13/2007,154.570007,155.460007,154.389999,154.850006,118.099731,111794300
7/16/2007,154.990005,155.529999,154.580002,154.830002,118.08448,98378700
7/17/2007,154.929993,155.479996,154.679993,154.75,118.023537,126201300
7/18/2007,154.229996,154.800003,153.300003,154.470001,117.809952,237887400
7/19/2007,155.199997,155.529999,154.75,155.070007,118.267563,145212700
7/20/2007,154.889999,154.990005,152.830002,153.5,117.07016,245502500
7/23/2007,154.179993,154.720001,153.300003,153.970001,117.428604,121183900
7/24/2007,153.119995,154.279999,150.759995,151.300003,115.392258,256732400
7/25/2007,152.020004,152.389999,150.25,151.610001,115.628723,265214500
7/26/2007,150.190002,150.800003,146.389999,148.020004,112.890717,467592500
7/27/2007,148.210007,148.869995,145.050003,145.110001,110.67131,422987600
7/30/2007,145.929993,147.809998,145.289993,147.380005,112.402565,283017500
7/31/2007,148.330002,149.460007,145.039993,145.720001,111.136581,316976700
8/1/2007,145.179993,147.009995,143.949997,146.429993,111.67807,467670000
8/2/2007,146.759995,147.759995,145.259995,147.600006,112.570381,294758400
8/3/2007,147.279999,147.580002,143.199997,143.800003,109.672234,359398200
8/6/2007,144.210007,146.830002,142.529999,146.210007,111.510284,324980000
8/7/2007,145.940002,149,145.229996,147.770004,112.70002,232568700
8/8/2007,148.410004,150.589996,147.339996,149.830002,114.271202,274930600
8/9/2007,147.429993,148.949997,145.289993,145.389999,110.884933,357622100
8/10/2007,144.389999,146.5,143.119995,144.710007,110.366272,411018400
8/13/2007,146.5,146.889999,145.020004,145.229996,110.762848,181917200
8/14/2007,145.699997,146.059998,142.720001,143.009995,109.069717,264134500
8/15/2007,142.720001,144.460007,140.619995,141.039993,107.567261,323834000
8/16/2007,139.789993,142.940002,137,142.100006,108.37571,546743700
8/17/2007,145.5,145.809998,141.389999,144.710007,110.366272,388218100
8/20/2007,145.169998,145.470001,143.289993,144.639999,110.312889,187320400
8/21/2007,144.600006,145.970001,144.139999,144.929993,110.534073,157066400
8/22/2007,146.009995,146.800003,145.330002,146.649994,111.845863,173156700
8/23/2007,147.339996,147.649994,145.610001,146.520004,111.746735,203915300
8/24/2007,146.479996,148.330002,146.279999,148.330002,113.127151,128901900
8/27/2007,147.850006,148.330002,146.729996,146.949997,112.074654,113024300
8/28/2007,146.160004,146.25,143.460007,143.720001,109.611214,219790700
8/29/2007,144.369995,146.740005,143.960007,146.539993,111.761963,207654200
8/30/2007,145.449997,147.190002,145.309998,146.149994,111.464546,191817300
8/31/2007,147.649994,148.5,146.830002,147.589996,112.56279,185477500
9/4/2007,147.449997,149.979996,147.399994,149.080002,113.699127,120062000
9/5/2007,148.199997,148.360001,147,147.789993,112.715309,166261800
9/6/2007,147.949997,148.610001,147.119995,148.130005,112.974632,127878400
9/7/2007,146.479996,146.889999,145.259995,146.070007,111.403534,235447600
9/10/2007,146.520004,146.720001,144.330002,145.789993,111.190002,192305900
9/11/2007,146.240005,147.699997,146.130005,147.490005,112.486488,162081900
9/12/2007,147.289993,148.440002,146.979996,147.869995,112.776344,149554600
9/13/2007,148.550003,149.449997,148.199997,148.910004,113.569489,154079000
9/14/2007,147.960007,149.089996,147.740005,148.899994,113.561874,121911000
9/17/2007,148.309998,148.649994,147.630005,148.100006,112.951729,109870800
9/18/2007,148.830002,152.5,148.130005,152.460007,116.277,263759500
9/19/2007,153.410004,154.389999,152.710007,153.360001,116.963379,193779900
9/20/2007,153.339996,153.429993,152.110001,152.279999,116.139732,175186800
9/21/2007,152.710007,153.119995,151.740005,151.970001,116.453148,141457500
9/24/2007,152.419998,152.820007,151.360001,151.690002,116.238579,139450200
9/25/2007,150.809998,151.660004,150.470001,151.389999,116.00869,142289900
9/26/2007,152.25,152.770004,151.389999,152.190002,116.621735,135547000
9/27/2007,152.910004,153.100006,152.190002,153.089996,117.311371,102713300
9/28/2007,152.850006,153.190002,151.979996,152.580002,116.920555,133372100
10/1/2007,152.600006,154.75,152.5,154.300003,118.238541,148162300
10/2/2007,154.610001,154.649994,153.809998,154.089996,118.07769,112978800
10/3/2007,153.809998,154.410004,153.009995,153.779999,117.840103,119055900
10/4/2007,154.110001,154.259995,153.589996,154.020004,118.024055,76864400
10/5/2007,155.029999,156.100006,154.630005,155.850006,119.426338,134579700
10/8/2007,155.389999,155.490005,154.770004,155.020004,118.790306,71280400
10/9/2007,155.600006,156.5,155.029999,156.479996,119.909073,94054300
10/10/2007,156.039993,156.440002,155.410004,156.220001,119.709885,101711100
10/11/2007,156.929993,157.520004,154.539993,155.470001,119.135109,233529100
10/12/2007,155.460007,156.350006,155.270004,156.330002,119.794189,124546700
10/15/2007,156.270004,156.360001,153.940002,155.009995,118.782608,161151900
10/16/2007,154.410004,154.520004,153.470001,153.779999,117.840103,166525700
10/17/2007,154.979996,155.089996,152.470001,154.25,118.200264,216687300
10/18/2007,153.449997,154.190002,153.080002,153.690002,117.771187,148367500
10/19/2007,153.089996,156.479996,149.660004,149.669998,114.690666,297169900
10/22/2007,148.860001,150.759995,148.660004,150.539993,115.357323,261989800
10/23/2007,151.460007,151.949997,150.25,151.759995,116.292213,180085100
10/24/2007,151.210007,151.740005,148.839996,151.479996,116.077606,326694200
10/25/2007,151.649994,152.289993,149.880005,151.839996,116.353523,237374500
10/26/2007,153.059998,153.619995,151.899994,153.619995,117.717476,176484000
10/29/2007,153.929993,154.440002,153.550003,154.130005,118.108345,106841000
10/30/2007,153.449997,153.75,152.869995,153.059998,117.288361,132981600
10/31/2007,153.979996,155.270004,152.839996,154.649994,118.506775,220954400
11/1/2007,153.289993,153.410004,150.589996,151.029999,115.732811,333040800
11/2/2007,151.529999,152,149.210007,151.199997,115.863052,331228200
11/5/2007,149.639999,151.160004,148.970001,150.050003,114.981888,226841000
11/6/2007,150.860001,152.110001,149.899994,152.070007,116.529755,177800500
11/7/2007,150.440002,151.130005,147.550003,147.910004,113.341972,306639700
11/8/2007,147.990005,148.399994,145.070007,147.160004,112.76725,374509900
11/9/2007,145.690002,147.539993,144.889999,145.139999,111.219376,277745100
11/12/2007,145.210007,146.610001,143.699997,143.699997,110.115906,243087800
11/13/2007,145.369995,148.309998,145.220001,148.080002,113.472252,191117400
11/14/2007,149.220001,149.399994,146.779999,147.669998,113.158073,230558800
11/15/2007,146.570007,147.490005,144.520004,145.539993,111.525864,263111100
11/16/2007,146.309998,146.470001,144.570007,145.789993,111.717461,308770600
11/19/2007,145.279999,145.360001,143.190002,143.759995,110.161873,267746000
11/20/2007,144.020004,145.529999,142.110001,144.639999,110.83622,414767500
11/21/2007,143.080002,143.910004,141.669998,141.679993,108.568024,259012400
11/23/2007,143.070007,144.339996,142.699997,144.130005,110.445419,77688400
11/26/2007,144.429993,144.880005,140.660004,140.949997,108.008629,214232000
11/27/2007,141.740005,143.229996,140.949997,142.570007,109.249977,293897900
11/28/2007,144.190002,147.470001,144.139999,147.130005,112.744293,258596900
11/29/2007,146.619995,147.720001,146.100006,147.179993,112.7826,199409900
11/30/2007,149.039993,149.869995,147.330002,148.660004,113.916695,222908000
12/3/2007,148.190002,148.449997,147.289993,147.679993,113.16568,146430400
12/4/2007,146.660004,147.539993,146.309998,146.360001,112.154205,136533900
12/5/2007,147.929993,149.199997,147.830002,148.809998,114.031631,171130000
12/6/2007,148.630005,151.210007,148.570007,150.940002,115.663818,154457400
12/7/2007,151.419998,151.5,150.550003,150.910004,115.640869,148980100
12/10/2007,151.279999,152.25,150.860001,152.080002,116.537384,123914300
12/11/2007,152.139999,152.889999,147.830002,147.910004,113.341972,250346400
12/12/2007,151.059998,151.770004,147.199997,149.369995,114.4608,322435600
12/13/2007,148.320007,149.389999,147.300003,149.059998,114.223228,237551300
12/14/2007,147.929993,149.100006,147.100006,147.169998,112.774918,159152900
12/17/2007,146.610001,146.869995,144.860001,145.070007,111.165703,177269400
12/18/2007,146.100006,146.479996,143.960007,145.880005,111.786438,245569300
