,tAvePos,tAveNeg,tAveNeut,dAvePos,dAveNeg,dAveNeut,Cnt
157,,,,,,,0
158,0.04745681583881378,1.1991852521896362,-1.1161490082740784,-0.22109202668070793,0.8469021916389465,-0.13117676228284836,4
159,0.2036418914794922,0.6765444278717042,-1.162768229842186,0.2266974300146103,0.3930890560150146,-0.2787887752056122,2
160,-1.484095811843872,-0.2717519700527191,2.0608153343200684,1.1880111694335938,1.4983742237091064,-2.6877942085266118,1
161,1.243591070175171,0.23427689075469982,-2.159361481666565,0.970977358520031,0.4779820442199707,-1.5528607219457626,2
162,,,,,,,0
163,,,,,,,0
164,-1.63450026512146,-0.0304599460214376,2.294414520263672,-1.710696578025818,0.2730720639228821,2.4580509662628174,1
165,,,,,,,0
166,-0.2281355857849121,2.325188159942627,-1.880184769630432,1.1109858751296997,1.5243192911148071,-2.6725666522979736,1
167,,,,,,,0
168,-0.2856071959767077,1.7812992251581616,-1.1672240694363911,-0.316667925980356,0.8263160636027654,-0.2687846662269699,9
169,,,,,,,0
170,,,,,,,0
171,,,,,,,0
172,-0.9824902415275574,2.360217809677124,-0.74107426404953,-0.0513082221150398,2.225417375564575,-1.900449633598328,1
173,,,,,,,0
174,,,,,,,0
175,,,,,,,0
176,,,,,,,0
177,,,,,,,0
178,,,,,,,0
179,0.522014319896698,1.8300871849060056,-2.5020174980163574,0.0877056345343589,1.9149402379989624,-1.8899714946746824,1
180,,,,,,,0
181,0.06231917412235187,1.3998156442092016,-1.3596509649203374,0.3388246653171686,1.0749994470522954,-1.2226923967783268,13
182,0.6597881261259316,1.7672873139381409,-2.4337772130966187,0.9939166381955148,1.0344325006008148,-2.2300994992256165,2
183,-0.9260901808738708,2.3876068592071533,-0.8618209362030029,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
184,,,,,,,0
185,-0.4358210762341817,1.015472133954366,-0.4738479057947795,0.10431612531344096,0.9446672598520914,-0.8127874732017517,3
186,,,,,,,0
187,2.0429282188415527,-1.186630129814148,-2.209859848022461,-0.3076061606407165,2.455887794494629,-1.879257678985596,1
188,,,,,,,0
189,,,,,,,0
190,-1.7254196405410769,-0.4717385172843933,2.7595489025115967,-1.7794764041900637,-0.572648823261261,2.930741786956787,1
191,-0.7832932472229004,2.388580322265625,-1.1665655374526978,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
192,,,,,,,0
193,0.36070839564005536,2.097471594810486,-2.27669366200765,0.2207331409056982,1.2972051699956257,-1.3340950707594554,3
194,-0.17697694003582,1.5512933507561684,-1.129101149737835,-0.2202652372419834,1.2007676592096685,-0.7087695598602295,20
195,0.4924385150273641,1.5633750706911087,-2.1196304162343345,0.35648364822069806,0.9464093844095866,-1.0531406998634338,3
196,0.3333222270011902,1.69290030002594,-2.2431795597076416,-0.726147472858429,1.8643815517425537,-0.604296088218689,1
197,-1.6224665641784668,1.1306147575378418,1.5752997398376465,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
198,-0.7465375661849976,2.4999468326568604,-1.287339210510254,-0.2107536196708679,2.0302059650421143,-1.4501959085464478,1
199,,,,,,,0
200,,,,,,,0
201,,,,,,,0
202,0.587463028728962,1.8178642392158508,-2.2780563831329346,0.5617791339755058,1.8704189658164978,-2.234667718410492,2
203,-1.592192530632019,1.1454538106918335,1.58504319190979,-1.6397055387496948,0.9934719800949096,1.8054267168045044,1
204,,,,,,,0
205,1.562152862548828,0.1396151036024093,-2.622554302215576,0.4571349322795868,1.5901391506195068,-2.264021635055542,1
206,0.8042621612548828,1.5279217958450315,-2.2037718296051025,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
207,-0.3655541528548513,1.8866830287235123,-1.1930653697678022,-0.0023996055658374515,1.0022136670138155,-0.808980575629643,14
208,-1.9265133142471316,0.7822744250297546,2.363718032836914,-0.0012178317410871,2.215548038482666,-1.8686330318450928,1
209,,,,,,,0
210,-1.8944315910339355,-0.6525067090988159,2.9886131286621094,0.6035167574882507,1.981431245803833,-2.4718477725982666,1
211,,,,,,,0
212,,,,,,,0
213,2.08764386177063,-1.0130332708358765,-2.2897300720214844,1.9432724714279173,-0.1784713268280029,-2.622295618057251,1
214,-1.2091166973114014,0.0707327723503112,1.8429527282714844,-1.1390129327774048,1.2299641370773315,0.4130848944187164,1
215,,,,,,,0
216,-0.4703752100467682,2.371248483657837,-1.4899793863296509,-0.1976727396249771,2.3456413745880127,-1.889323711395264,1
217,,,,,,,0
218,,,,,,,0
219,,,,,,,0
220,-0.1375117060486917,1.6015265026578196,-1.2436480102715668,0.023725198581814766,1.3341895518479523,-1.1752633927045044,27
221,0.013437127694487603,2.112444281578064,-1.8250879645347595,0.908435456454754,0.6016061305999756,-1.4993893951177597,2
222,1.1372865438461304,1.207914113998413,-2.597689151763916,1.593027114868164,0.5550283193588257,-2.685178279876709,1
223,,,,,,,0
224,-0.2352296262979507,2.4698946475982666,-1.858355164527893,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
225,,,,,,,0
226,,,,,,,0
227,,,,,,,0
228,,,,,,,0
229,,,,,,,0
230,-0.1456724554300308,2.485856771469116,-2.0998177528381348,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
231,,,,,,,0
232,0.08573263883590693,1.5444650053977966,-1.4658192545175552,-0.25993651151657104,2.1700304746627808,-1.673375129699707,2
233,0.13583068097276346,1.3525739482470922,-1.3151651982750212,0.22455525996961764,0.9177375563553402,-1.1265552341938019,14
234,0.3210964202880859,2.0919527411460876,-2.2132320404052734,0.03345292806625369,1.4000133275985718,-1.1806101649999619,2
235,-0.8640575408935547,2.1559860706329346,-0.9206979870796204,0.3156939744949341,1.9899591207504272,-2.0305380821228027,1
236,,,,,,,0
237,,,,,,,0
238,-0.3532300591468811,2.4506185054779053,-1.6516332626342771,-0.1897672265768051,2.315457820892334,-1.9201605319976809,1
239,1.6776793003082275,0.4062219560146332,-2.797401189804077,1.384587287902832,1.0792410373687744,-2.7377700805664062,1
240,,,,,,,0
241,-1.531623363494873,2.0621471405029297,0.5130970478057861,-1.59396493434906,2.194871664047241,0.3916071355342865,1
242,,,,,,,0
243,0.3847617506980896,2.0171360969543457,-2.324531316757202,0.4136992990970611,1.6777182817459106,-2.1691861152648926,1
244,,,,,,,0
245,,,,,,,0
246,0.3630349785089493,1.3182216726709157,-1.6241059182211757,-0.0413051238283515,0.6333273774944246,-0.4174483632668853,16
247,0.7661428451538086,0.9916849732398987,-2.0092411637306213,0.2266974300146103,0.3930890560150146,-0.2787887752056122,2
248,,,,,,,0
249,,,,,,,0
250,0.15929043292999268,2.2372642159461975,-2.1534833312034607,-0.262279637157917,1.5105067491531374,-0.8842529505491257,2
251,,,,,,,0
252,-0.15859369095414882,2.330831289291382,-1.8357717990875244,1.4511226415634153,0.27720212936401367,-2.312276244163513,2
253,,,,,,,0
254,,,,,,,0
255,,,,,,,0
256,1.17250257730484,1.1730552837252617,-2.648298223813375,0.2266974300146103,0.3930890560150146,-0.2787887752056122,6
257,2.094860553741455,-0.190815731883049,-2.647261619567871,1.6185201406478882,0.7085397243499756,-2.7834644317626958,1
258,0.9580461978912354,-1.1542638540267944,-0.8826008439064026,-0.5725226998329163,2.022284984588623,-0.9289166927337646,1
259,0.2460688352584839,1.9049797124332852,-1.9740591512786017,0.546470410294003,0.903392967250612,-1.4897243248091803,9
260,0.4067070484161377,0.2068202644586563,-0.7195632457733154,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
261,,,,,,,0
262,,,,,,,0
263,,,,,,,0
264,,,,,,,0
265,-0.4522379338741302,2.430163621902466,-1.7305713891983032,0.2875673770904541,2.0767781734466557,-2.35780668258667,1
266,,,,,,,0
267,0.2812732756137848,2.0948920249938965,-2.2485692501068115,1.9669889211654663,-0.4271647334098816,-2.609776020050049,1
268,,,,,,,0
269,-1.797545313835144,-0.4910451471805572,2.726522445678711,-0.1839102059602737,2.059502124786377,-1.627385139465332,1
270,,,,,,,0
271,,,,,,,0
272,0.049830999511938846,1.9050489595303168,-1.7861260175704956,0.11799873297031109,1.2108359474402208,-1.1926531401964335,13
273,-0.4588276445865631,2.5527374744415283,-1.62887704372406,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
274,,,,,,,0
275,,,,,,,0
276,-1.146938681602478,1.763468623161316,0.1104561537504196,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
277,0.8772117495536804,1.713108479976654,-2.554684638977051,1.3222656548023224,0.9994322881102562,-2.5628726482391357,2
278,,,,,,,0
279,-0.7100043892860413,2.399826765060425,-1.200709342956543,1.079878330230713,1.5459226369857788,-2.7074100971221924,1
280,-0.5253157019615173,2.520787239074707,-1.6199439764022827,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
281,0.6823996305465698,1.9029083251953125,-2.5556840896606445,0.041340384632349,2.149240493774414,-1.9142816066741943,1
282,-1.2072689533233645,2.6133527755737305,-0.7020731568336487,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
283,,,,,,,0
284,-0.443460613489151,2.525719404220581,-1.661879301071167,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
285,-0.5328941652299585,1.489623623119818,-0.41790574668227015,-0.4371273529942374,1.2177176024462726,-0.37596235605510503,37
286,,,,,,,0
287,-1.327514886856079,0.742560088634491,1.591260313987732,-1.87543523311615,0.0963374823331832,2.7209720611572266,1
288,,,,,,,0
289,0.7779113054275513,1.7970014810562134,-2.6501169204711914,1.87019145488739,0.324922502040863,-2.9145004749298096,1
290,1.8494110107421875,-0.1505710333585739,-2.495837688446045,1.261699676513672,-1.2720729112625122,-1.2110371589660645,1
291,-0.1221754401922226,1.9718998074531555,-1.5275662243366241,1.6324341297149658,0.13176682591438293,-2.4563060998916626,2
292,1.964549541473389,-0.7285512685775757,-2.58495831489563,1.9853384494781492,-0.5108124017715454,-2.656096935272217,1
293,,,,,,,0
294,0.3519982993602752,1.9503915309906008,-2.19585919380188,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
295,-1.366299748420715,1.9859708547592163,0.3932456970214844,0.4809463024139404,1.5381286144256592,-1.8552552461624143,1
296,,,,,,,0
297,-1.1710054874420166,-0.4860949516296386,1.927199125289917,-1.808577060699463,-0.6222928762435913,2.918513059616089,1
298,-0.0726670486231645,1.8230255726310942,-1.5526182452966977,0.4415913869937261,1.1714071797000036,-1.615342516038153,18
299,-1.1700278222560883,1.1001498252153397,0.5584191679954529,-0.0319278668612242,1.601930499076843,-1.333452820777893,2
300,-1.0449321269989014,1.120884321630001,0.46722638607025146,0.800825297832489,0.7039319425821304,-1.7115843892097473,2
301,0.07549917697906494,1.5218360424041748,-1.2628723233938217,-0.04541701078414906,1.1509709656238556,-0.5441241860389712,2
302,0.587504506111145,1.935316562652588,-2.539267539978028,-0.5891179442405701,2.5628931522369385,-1.5166393518447876,1
303,,,,,,,0
304,,,,,,,0
305,-0.8825470805168152,2.52889084815979,-1.0573549270629885,-1.1442735195159912,2.111096143722534,-0.4959969520568847,1
306,,,,,,,0
307,,,,,,,0
308,,,,,,,0
309,,,,,,,0
310,,,,,,,0
311,-0.21901509978554465,2.131687286563895,-1.6354681754654103,-0.15383501020683485,1.96700049394911,-1.5836465941234068,22
312,,,,,,,0
313,,,,,,,0
314,,,,,,,0
315,,,,,,,0
316,1.5374072790145874,0.4382669925689697,-2.741063117980957,-0.4473192095756531,2.4700753688812256,-1.657273530960083,1
317,,,,,,,0
318,,,,,,,0
319,,,,,,,0
320,0.0363847538828849,2.1596028804779053,-1.981801390647888,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
321,-0.986587127049764,2.389890273412069,-0.82776939868927,-0.875375454624494,0.7569565375645956,0.5944331387678782,3
322,,,,,,,0
323,,,,,,,0
324,-0.29047079580394847,1.5422202717316777,-0.9971637365065122,0.3631282421319108,0.7782060110843495,-1.1339213581461656,19
325,-1.0585569143295288,1.3711316734552383,0.28287750482559193,-0.06058439612388611,1.4679478406906128,-1.3082956373691559,2
326,-0.19933542609214783,2.2547948360443115,-1.7412447035312653,0.14735332628091177,1.296179215113322,-1.2312105000019076,3
327,0.31042793765664106,1.9477769136428833,-2.1742438673973083,0.7178515717387199,1.0082860589027405,-1.4924151748418808,2
328,-0.050702452659606934,1.7506473859151204,-1.321520447731018,0.5072260151306788,1.1387620170911152,-1.6155453026294708,3
329,-0.7992335259914398,1.0871972292661667,0.22893953323364258,-0.2986224144697189,2.434282660484314,-1.8659628033638,2
330,0.9565745890140533,1.3221808969974518,-2.434118628501892,0.7517000287771226,1.5719170570373535,-2.319618821144104,2
331,-1.8685673475265503,-0.5117295384407043,2.800536870956421,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
332,-0.023305854449669535,2.344639619191488,-2.1892876625061035,-1.072694460550944,2.1773287455240884,-0.3059492260217666,3
333,-0.2164948731660843,2.300644636154175,-1.8894530534744265,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
334,0.5091365575790405,0.7106901009877524,-1.4460745453834534,-0.13095593079924586,2.096934676170349,-1.7655427654584248,3
335,,,,,,,0
336,-1.1675746440887451,2.4065206050872803,-0.3648348748683929,-1.8910163640975952,0.1630624532699585,2.587347984313965,1
337,0.025640218518674367,1.9225469606894035,-1.664125003196575,0.045810767897853134,1.339068505499098,-1.1904937440046557,27
338,-0.8883416056632996,2.529725790023804,-1.2530335187911987,0.7088552117347717,1.8612993955612185,-2.4764575958251958,1
339,,,,,,,0
340,-1.7553906440734863,0.1653434932231903,2.0764319896698,0.2221394628286361,1.8039882183074951,-1.9817469120025637,1
341,,,,,,,0
342,0.27684348821640015,1.3781376779079437,-1.6753703504800797,0.40867361705750227,2.000240743160248,-2.182821035385132,2
343,,,,,,,0
344,0.2147047817707063,1.7749226689338684,-2.000978410243988,0.9876719582825899,1.0536180436611176,-2.401378870010376,2
345,,,,,,,0
346,1.4354406595230105,0.5254790782928467,-2.447577953338623,-0.0305134635418653,2.145359516143799,-1.978024244308472,1
347,0.6384441256523132,1.988769292831421,-2.6373190879821777,1.027584433555603,1.7805280685424805,-2.775853157043457,1
348,,,,,,,0
349,-0.2475439310073852,2.2304368019104004,-1.6967988014221191,-0.970452070236206,2.397906541824341,-0.7598657011985779,1
350,-0.18191365217385086,1.8448248624639667,-1.3424458660833214,0.3399624277473144,1.4298537687762924,-1.728244982983755,46
351,,,,,,,0
352,-0.2770407423377037,1.9672784209251404,-1.2875308245420456,-0.1085643656551838,2.231500744819641,-1.9194511771202087,2
353,2.0515754222869877,-0.8554661870002747,-2.395806312561035,1.4983872175216677,0.9002272486686707,-2.595890998840332,1
354,,,,,,,0
355,,,,,,,0
356,-0.1456637233495712,2.2871015071868896,-1.9079275131225584,0.0348607935011386,2.286505699157715,-2.22767186164856,1
357,-0.8350906570752462,1.0485237389802933,-0.04625299572944641,0.051867643992106194,1.6112294594446819,-1.4109080632527669,3
358,0.5332009121775627,1.3963840901851654,-1.7647128701210022,0.40238178521394735,1.771871030330658,-2.002765417098999,2
359,0.6785421371459961,1.9180365800857544,-2.411113977432251,-1.0333175659179688,1.208393096923828,0.3631844222545624,1
360,1.6246551275253296,0.4814051687717438,-2.8112865686416626,0.989489197731018,1.548418402671814,-2.6645947694778442,2
361,-1.6662378311157229,0.9313130378723145,1.341684103012085,-0.7492544651031494,1.6460437774658203,-0.5567870140075684,1
362,-0.1394095718860626,2.2250232696533203,-1.8988014459609983,0.8293001055717468,1.7740370035171509,-2.687251329421997,1
363,0.5956110924482345,1.227109299103419,-1.8722007354100545,0.5913846333821614,1.4285893857479095,-2.0323534260193505,15
364,0.6536568403244019,1.4546579420566559,-2.2473400235176086,-0.4409237504005432,2.4584572315216064,-1.7449827790260315,2
365,,,,,,,0
366,,,,,,,0
367,,,,,,,0
368,,,,,,,0
369,,,,,,,0
370,,,,,,,0
371,,,,,,,0
372,-0.5930028557777405,2.513944387435913,-1.6271212100982666,-0.4792557060718536,2.421050548553467,-1.7249783277511597,1
373,,,,,,,0
374,,,,,,,0
375,,,,,,,0
376,-0.15650405344508944,1.6392945340568466,-1.2036292524564833,0.450320198067597,1.2695036546460219,-1.736155737014044,21
377,-1.135553956031799,-0.7413941025733948,2.274106740951538,-1.3739407062530518,0.2308180183172226,1.937646508216858,1
378,0.5746135264635086,1.9172951380411785,-2.389718850453695,0.034797504544258166,1.4310250282287598,-1.3039493362108867,3
379,0.1006146669387817,2.289832353591919,-2.243579626083374,0.2058093100786209,2.212862014770508,-2.2557003498077397,1
380,0.1019277870655059,2.144166946411133,-1.897055387496948,-0.9831887483596802,2.6016147136688232,-1.0673303604125977,1
381,,,,,,,0
382,1.3469722270965576,0.5244299173355103,-2.2297933101654053,-1.6828793287277222,1.2452735900878906,1.6775668859481812,1
383,-0.5902869552373886,1.9673364162445068,-0.586669147014618,-1.3151357173919678,1.6274505257606506,0.5718655139207841,2
384,,,,,,,0
385,,,,,,,0
386,-1.291079044342041,-0.45423224568367,2.1097583770751958,-1.7952783107757568,-0.3179079890251159,2.7686526775360107,1
387,,,,,,,0
388,-1.3529005646705627,2.183692216873169,-0.018314033746719346,0.955415427684784,1.4968795776367188,-2.640974760055542,2
389,-0.4755046961363405,2.0308335730805993,-1.108740808092989,-0.10567339626140893,1.3438484517100733,-0.9953065668232739,32
390,0.2945080697536468,1.587909758090973,-1.7372394800186157,-0.40396155416965485,1.411855697631836,-0.6976152062416077,2
391,-0.10860420390963543,0.9938191920518875,-0.7832021117210388,0.23044420406222338,1.6264338046312332,-1.7296871729195118,4
392,-1.1620277613401413,1.1398993022739887,0.6013799607753754,-0.07139978185296064,0.39046982116997253,-0.15365762263536453,4
393,-1.3024544715881348,1.7763875722885132,0.1683972626924514,-0.4988542795181274,1.872037410736084,-0.977284014225006,1
394,-0.643581286072731,1.056685522198677,-0.04712975025177002,0.23101991415023798,1.5558013319969177,-1.663083791732788,2
395,-1.3360369801521301,1.6417622864246368,0.4992702603340149,0.7424703836441041,0.932606965303421,-1.995489716529846,2
396,0.5441561937332153,1.975284218788147,-2.283155918121338,-0.4953153729438782,1.359567403793335,-0.3606695830821991,1
397,,,,,,,0
398,0.2697998285293579,1.922971288363139,-1.8954520622889202,0.44776677588621766,0.9331750174363455,-1.456139196952184,3
399,0.7617244124412537,1.7944759130477903,-2.5132479667663574,0.8362467288970947,1.4014711380004885,-2.304713010787964,1
400,,,,,,,0
401,-1.1247360706329346,1.7792929410934448,0.350583016872406,-0.7299724817276001,1.6397950649261477,-0.1054863184690475,1
402,-0.07515874356031418,1.875494455297788,-1.5071809470653534,0.2159978181123733,1.2247382625937462,-1.4895854622125626,15
403,,,,,,,0
404,,,,,,,0
405,,,,,,,0
406,,,,,,,0
407,1.3101036349932353,0.6997923851013184,-2.468146721522013,-0.39791067441304523,2.366232951482137,-1.5743376811345418,3
408,-0.9874389469623566,2.1341971158981323,-0.3108461946249008,-1.2432671785354614,0.8914262056350708,0.7885047793388367,2
409,-1.0802252292633057,1.919804811477661,-0.1881814748048782,-0.1568447351455688,0.0387869961559772,0.1123494431376457,1
410,,,,,,,0
411,,,,,,,0
412,1.8028643131256104,0.502520740032196,-2.840024709701538,1.3935697078704834,-1.5333298444747925,-0.8645038604736328,1
413,-1.4624534249305725,0.7890347540378571,1.4635271579027176,-1.0111574530601501,-0.5747840404510498,1.746660828590393,2
414,,,,,,,0
415,-0.07296330132521689,1.6954927546629572,-1.4251994337229168,0.03933946656830171,1.3002508372506674,-1.2200343591325424,34
416,,,,,,,0
417,-1.2651671767234802,2.136798083782196,0.04705631732940674,-0.26901546865701675,1.3658293485641477,-0.7140405625104905,2
418,-1.1108224987983704,2.4654253721237183,-0.7505588233470917,-0.9887839555740356,2.550022006034851,-0.9965493083000183,2
419,-0.13332419097423553,2.3268966674804688,-1.7964602708816528,-0.8777685463428497,2.4629616737365723,-1.0761962532997131,2
420,-1.833179235458374,-0.6030656695365906,2.9045538902282715,-1.827958583831787,-0.8382517695426941,3.0269172191619877,1
421,0.5744324922561646,1.025760054588318,-1.7441027164459229,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
422,,,,,,,0
423,,,,,,,0
424,,,,,,,0
425,,,,,,,0
426,,,,,,,0
427,-1.2019479274749756,1.024487167596817,0.6536368131637573,-1.3713818490505219,0.8944195806980133,0.9254152774810791,2
428,-0.07733062223384254,1.4175161915390115,-1.0988313634144633,0.1196339106873462,1.326981552925549,-1.3659805749592029,19
429,,,,,,,0
430,0.2197309881448745,2.1324758529663086,-2.141859531402588,1.949784278869629,-0.8483243584632874,-2.265707492828369,1
431,,,,,,,0
432,0.7378842830657959,1.5170379281044006,-2.323272705078125,-0.23803967237472531,2.262595057487488,-1.7729312181472778,2
433,0.1328759014606476,1.70514577627182,-1.7284051179885864,1.0575770765542984,1.1644624471664429,-2.573806142807007,5
434,-0.6229036847750345,0.9838744401931763,-0.19976413249969469,1.003924568494161,0.23509646455446878,-1.6589391032854717,3
435,,,,,,,0
436,0.3955563306808471,1.882665514945984,-2.2701964378356934,-1.8543622493743896,-0.3863648176193237,2.84148383140564,1
437,,,,,,,0
438,0.9624392427504063,1.0903952345252037,-2.3664809465408325,-0.9644956812262535,1.39732626080513,0.17819136381149292,2
439,,,,,,,0
440,,,,,,,0
441,0.03646099637262524,1.7846841430291533,-1.6631055139005184,0.2874303702265024,1.7343634366989136,-1.9354266971349716,16
