,tAvePos,tAveNeg,tAveNeut,dAvePos,dAveNeg,dAveNeut,Cnt
976,,,,,,,0
977,-0.5058631300926208,2.419594049453736,-1.393432378768921,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
978,,,,,,,0
979,-0.3280312120914459,2.397006034851074,-1.6056439876556396,0.0033590830862522,2.2825961112976074,-2.152459144592285,1
980,-0.9809498488903046,2.3857628107070923,-0.7907843887805939,-0.37718225270509725,1.1294074058532715,-0.27792444825172424,2
981,,,,,,,0
982,0.11558982729911804,0.4972301721572875,-0.635849130153656,0.18400709629058837,-0.1835851669311523,-0.13302294015884408,5
983,-0.9596326351165771,1.83795428276062,0.0092524709179997,0.1479965150356292,1.8395447731018064,-1.6162238121032717,1
984,,,,,,,0
985,,,,,,,0
986,0.175868272781372,2.195381164550781,-2.27933931350708,-1.4754608869552612,0.9614662528038024,1.5875762701034546,1
987,0.12989628176001136,1.4008993301540613,-1.4385741632431746,0.07036552717909217,1.6276801994536072,-1.524031924083829,16
988,,,,,,,0
989,,,,,,,0
990,,,,,,,0
991,,,,,,,0
992,-0.9546557863553365,0.6687324643135071,0.8130593299865723,-0.521241714557012,0.5829691886901855,0.17252450188000998,3
993,-0.5349368005990981,1.8489123582839966,-0.8179255425930023,0.6815436407923698,0.8485879302024841,-1.389918312430382,2
994,,,,,,,0
995,,,,,,,0
996,,,,,,,0
997,2.047271490097046,-1.775429368019104,-1.3398075103759766,1.746743083000183,-0.4624800682067871,-2.502108335494995,1
998,,,,,,,0
999,,,,,,,0
1000,-0.47828046798706053,0.7111085814237594,-0.14244875967502593,0.0008563373982906342,0.6867006742954254,-0.7441353332996369,25
1001,0.0443442352116107,1.9859795570373533,-2.1194005012512207,1.5147111415863037,-0.3016451001167297,-2.375430107116699,1
1002,0.7326024912297726,0.5803248286247253,-1.7891932725906372,1.2431486815214157,0.253635561466217,-1.98798126578331,5
1003,0.1568483561277389,1.6812429428100586,-1.938538074493408,0.9538496136665344,0.6416088938713074,-2.1943039894104004,1
1004,,,,,,,0
1005,-0.1609864681959152,2.3767056465148926,-1.9638172388076784,0.0550508759915828,2.22519326210022,-2.229217529296875,1
1006,-0.9153442724297444,0.7541682223478953,0.6287213166554769,-0.3869899958372116,0.09674289822578432,0.44066207607587177,3
1007,,,,,,,0
1008,,,,,,,0
1009,,,,,,,0
1010,0.41900911927223217,1.2291159182786942,-1.9132992625236511,1.273335725069046,0.6737259179353714,-2.614660859107971,2
1011,,,,,,,0
1012,1.7488985061645508,-0.0889065116643905,-2.373992919921875,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
1013,-0.4620233387328111,1.3928788533577552,-0.7017963459858527,-0.06542645280177782,0.2178671474640186,-0.2885041027105987,13
1014,-1.1163318157196045,2.6273415088653564,-0.9669272899627686,-0.4769115746021271,2.087585926055908,-1.3863801956176758,1
1015,-1.3877841234207153,-0.4533042112986247,2.224501927693685,0.9948020329078039,-0.46357424557209015,-1.1382839779059093,3
1016,,,,,,,0
1017,,,,,,,0
1018,,,,,,,0
1019,-1.622403860092163,-0.8167086839675903,2.774350643157959,-0.4521158635616302,-1.6185641288757324,1.8017728328704836,1
1020,-1.4187454531590145,0.7347613473733267,1.3651125927766163,-1.4918044558726251,-0.056391012001161776,2.067828337351481,6
1021,-1.3038490811983745,0.2069501094520092,1.6863402128219604,-0.46351611241698265,0.005291561285654667,0.5651299854119619,3
1022,-1.3968480428059895,0.8001521329085032,1.217595100402832,-0.716934084892273,-0.12376010417938232,1.0355594158172607,3
1023,-1.035586953163147,1.5386693477630615,-0.1708466410636901,0.856074333190918,0.8341719508171082,-2.285170555114746,1
1024,-1.0448776582876842,0.4654334286848704,0.814645528793335,-0.42268335819244385,0.12182788054148357,0.45070135593414307,3
1025,-1.7855223417282104,0.4400531053543091,2.5184197425842285,-1.889966607093811,-0.4346782863140106,2.869508981704712,1
1026,-1.0004595739146074,1.13320728354156,0.4224385688702265,-0.7055180344730616,0.6954843269040187,0.26283765137195586,30
1027,-0.8914535641670227,0.418924331665039,0.7794132232666016,0.8395596742630005,-1.1189095973968506,-0.7047272324562073,1
1028,-0.26244714856147766,0.7490169405937195,-0.3350641727447511,0.47138188779354095,0.22499126195907593,-1.2915122210979462,2
1029,-0.01566737890243519,-1.295742928981781,1.0345810651779175,0.2266974300146103,0.3930890560150146,-0.2787887752056122,2
1030,-0.1956738531589508,1.0230179354548454,-0.7188841104507446,0.061266958713531605,-0.2593238949775696,0.0004922151565551758,2
1031,,,,,,,0
1032,-1.8606904745101929,-0.1316581815481186,2.76211929321289,-1.7235678434371948,-0.6370710730552673,2.8315978050231934,1
1033,,,,,,,0
1034,,,,,,,0
1035,,,,,,,0
1036,0.1081588715314865,2.1070666313171387,-1.939119815826416,-1.6219090223312378,0.1773641407489776,1.7325067520141602,1
1037,,,,,,,0
1038,,,,,,,0
1039,-0.4499864915216511,1.5111382219263099,-0.6950461694293402,-0.44083232153207064,1.3398792445659637,-0.5469351158562031,44
1040,,,,,,,0
1041,,,,,,,0
1042,-0.783574104309082,2.5362350940704346,-1.3308731317520142,-1.7674341201782229,0.6233617067337036,1.7703784704208374,1
1043,-0.0944017767906189,2.386352300643921,-2.0964009761810303,-0.5621931552886963,2.382386922836304,-1.343924641609192,1
1044,-1.4822416305541992,-0.5816510915756226,2.3421425819396973,-0.9087821841239928,1.6010587215423584,-0.0991808623075485,1
1045,,,,,,,0
1046,,,,,,,0
1047,-0.7708802223205566,2.4864213466644287,-1.1280605792999268,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
1048,-0.6852305233478546,2.2754220366477966,-1.0764319449663162,0.12173307314515117,1.2270401269197464,-1.2827648743987083,4
1049,,,,,,,0
1050,-0.1900460869073867,2.2374510765075684,-1.605709195137024,-0.987313747406006,-0.4098471701145172,1.5198944807052612,1
1051,,,,,,,0
1052,-0.13453419071932635,1.7912705695877473,-1.3702077642083168,0.12361181418721874,1.3356531045089166,-1.32967684045434,24
1053,-1.7793116569519043,1.6080880165100098,1.4490790367126465,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
1054,,,,,,,0
1055,,,,,,,0
1056,-0.6049693425496421,1.8091154495875041,-0.5912515471378962,-0.9552343736092249,1.5940825541814168,0.07420982917149871,3
1057,,,,,,,0
1058,0.199820190668106,2.1488285064697266,-2.0254480838775635,-0.4500618577003479,2.3660452365875244,-1.4019277095794678,1
1059,,,,,,,0
1060,,,,,,,0
1061,-1.505545973777771,0.8196960091590881,1.4041918516159058,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
1062,0.0830190330743789,1.7426035404205322,-1.5336189270019531,-0.4372830092906952,2.143888473510742,-1.4008303880691528,1
1063,0.4919423162937164,2.0896899700164795,-2.397057294845581,0.7769972681999207,1.9054207801818848,-2.4951577186584477,1
1064,1.4306007623672483,1.0448256731033323,-2.569531917572021,0.964522898197174,1.3651591539382937,-2.555951833724976,1
1065,-0.21915706728274623,1.6830335532625516,-1.1435121066730332,-0.14352535235661049,1.016533452603552,-0.6975754940951312,27
1066,-0.9676387310028076,2.2680954933166504,-0.8871691823005676,-0.935964822769165,2.4952335357666016,-1.1980786323547363,1
1067,,,,,,,0
1068,-1.818226933479309,-0.1298215240240097,2.774598360061645,-1.8721882104873655,0.0907012224197387,2.693790435791016,1
1069,-0.04852247734864551,2.1636285384496055,-1.8411357005437214,0.9473226815462112,0.9855455160140991,-1.9117747843265533,3
1070,,,,,,,0
1071,-0.31317133735865355,1.7474539677302043,-1.1491183132554095,-0.14085971315701806,1.1796961426734924,-0.7461933592955271,6
1072,-0.17381954193115234,2.1670069098472595,-1.776553988456726,-0.19878190755844116,1.579224407672882,-0.9941243380308151,2
1073,,,,,,,0
1074,0.3354812562465668,1.6417135298252106,-1.9255099892616272,0.5155506059527397,1.072286307811737,-1.2865147441625595,2
1075,-0.6915810108184814,2.522215843200684,-1.2622628211975098,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
1076,0.4989195168018341,1.9887713193893437,-2.3271238803863525,0.1372181624174118,2.179290294647217,-2.122037887573242,1
1077,0.535446286201477,1.9653507471084597,-2.33025860786438,0.9450528621673584,1.5772920846939087,-2.5158140659332275,1
1078,0.31608428864886884,1.0293023405890716,-1.2602266006563838,0.28267283188669307,1.2371585771049325,-1.4125472793453617,19
1079,-0.4493095353245735,1.8572549223899841,-1.1206623911857605,0.3430909812450409,1.4592388570308685,-1.7501211762428284,2
1080,-1.190390944480896,0.4427269101142883,1.3123427629470823,1.036306381225586,-1.6686255931854248,-0.7714015245437622,1
1081,-1.9081602096557615,-0.4840783476829529,2.9491543769836426,-1.6961109638214111,1.8444242477416992,0.8608275651931763,1
1082,-0.2278490662574768,0.4628170430660248,-0.1336883306503296,0.4677465558052063,0.6347084045410156,-1.497103899717331,2
1083,,,,,,,0
1084,-0.8717746138572693,2.400808572769165,-0.7848395109176636,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
1085,0.300637923181057,2.177369475364685,-2.319433808326721,1.1327700316905975,0.8812217861413956,-2.4499762058258057,2
1086,,,,,,,0
1087,,,,,,,0
1088,0.2297340780496597,1.5774158239364624,-1.7705309391021729,1.8535759449005127,-1.3971381187438965,-1.730067253112793,1
1089,-0.4671956095844507,2.251316706339518,-1.4273763100306194,0.8268270045518875,0.7874261140823363,-1.7205958267052968,3
1090,,,,,,,0
1091,-0.6969550312336149,1.590301243395641,-0.32098533637050924,-0.20051826941299028,1.206580584547643,-0.7901572139676789,58
1092,0.23524266970343882,1.6733452379703522,-1.993820071220398,0.23398831114172938,0.3052996676415205,-0.47724010050296783,4
1093,0.6496192321181298,1.5825640439987183,-2.308975028991699,0.07572854459285736,1.779043835401535,-1.7333566188812255,5
1094,-1.8792186975479128,-0.1143021360039711,2.8227505683898926,-1.7253351211547852,-0.7821906805038452,2.953927993774414,1
1095,-0.11386998494466144,2.20320717493693,-1.8034905195236206,-0.7377354651689529,2.06806218624115,-0.7976804375648499,3
1096,-1.9098514318466189,-0.3838295638561249,2.9274728298187256,-1.8461683988571167,-0.0416517481207847,2.478554964065552,1
1097,0.31618645290533703,1.6361764272054036,-1.9575702746709187,-0.7861134260892868,0.5024710098902384,0.580593466758728,3
1098,,,,,,,0
1099,-1.0355096757411957,0.798663318157196,0.8705603281656901,-1.0633978843688965,0.6690462753176689,0.7922119895617169,3
1100,-1.6482425332069397,2.041626214981079,0.704584389925003,-1.1489746272563934,1.4173892438411713,0.2814810872077942,2
1101,-0.1175749450922012,2.202188491821289,-1.807299256324768,0.2498030364513397,1.94648540019989,-2.118372201919556,1
1102,0.2050176160798098,2.159051458040873,-2.0968679189682007,0.2096436843276023,2.024258335431417,-2.0485546588897705,3
1103,-1.77776038646698,0.3172874748706817,2.449426651000977,-1.5508379936218262,0.3792193531990051,1.90975821018219,1
1104,-0.01121203132535574,1.3227124374521815,-1.1432244306754158,-0.3106567424762508,0.9679641127991288,-0.40680790611583256,92
1105,-0.523788313070933,1.8990377187728882,-0.942886491616567,0.2873934904734294,1.68876051902771,-1.9327041308085124,3
1106,1.320378303527832,-0.3288245499134063,-1.5077085494995115,1.0723366737365725,-0.378116250038147,-1.4057519435882568,1
1107,-0.14816574007272723,1.1401803735643625,-0.8066816255450249,0.054232273250818225,0.8910984210669994,-0.8735953941941261,8
1108,-0.6609693765640259,2.41657829284668,-1.223175883293152,-1.6864758729934692,-0.8701643943786621,2.9838573932647705,1
1109,-0.4537825703620911,0.9427942782640457,-0.14550930447876453,0.0594083808362484,0.3870851993560791,-0.48803598880767823,5
1110,-0.7980624511837959,1.9799047112464905,-0.6838497817516327,-0.3429677486419678,1.4983018934726717,-1.03428116440773,2
1111,-1.7130428552627563,1.569390058517456,1.2826298475265503,-1.5321811437606812,1.5091657638549805,1.2217402458190918,1
1112,,,,,,,0
1113,-0.9687126874923706,2.5092227458953857,-1.0671155452728271,1.7512210607528689,0.0432985611259937,-2.6411478519439697,1
1114,,,,,,,0
1115,,,,,,,0
1116,,,,,,,0
1117,-0.22598985880613326,1.4365329841772716,-0.8284364727636178,-0.858387964963913,1.4148984760046006,0.056975753605365755,15
1118,,,,,,,0
1119,,,,,,,0
1120,-0.7595317661762238,0.7899352610111237,0.22720706462860107,-0.8542365878820419,0.5951351225376129,0.5713399052619934,2
1121,-1.415245532989502,1.3039617538452148,1.2674819231033323,-1.7271662950515747,-0.0469191297888755,2.5462517738342285,1
1122,,,,,,,0
1123,-0.2124864608049392,1.978452444076538,-1.4364076852798462,-1.230915069580078,-0.4551647305488586,2.0087239742279053,1
1124,,,,,,,0
1125,,,,,,,0
1126,,,,,,,0
1127,,,,,,,0
1128,-0.13923977315425873,1.6526624262332916,-1.3433576226234436,-1.1018807590007782,0.8548220838420093,0.7999605238437653,2
1129,,,,,,,0
1130,-0.38282527121452564,1.2528938620996017,-0.5300602458226376,-0.4318560072913384,0.9760943778718894,-0.2632216011197903,78
1131,-0.8673979640007019,0.3650367259979248,0.8501584132512411,-1.2055556178092957,0.8098748524983724,1.1931020319461823,3
1132,0.2892266710599263,0.09876807530721021,-0.5719555219014486,0.16498171165585496,0.08751436074574788,-0.5141573746999105,3
1133,0.3604705333709717,2.202284336090088,-2.337973117828369,1.9875283241271973,-0.6781492233276367,-2.460280179977417,1
1134,,,,,,,0
1135,,,,,,,0
1136,-0.0683240294456482,2.1392476558685303,-1.408575415611267,-0.2816480994224548,2.0155653953552246,-1.2787842750549316,1
1137,-0.854442834854126,1.102741003036499,0.3378717601299286,-1.83248507976532,0.1908542513847351,2.6006438732147217,1
1138,0.51641446352005,2.047330141067505,-2.389153480529785,-0.6609739065170288,2.413886785507202,-1.3458192348480225,1
1139,,,,,,,0
1140,,,,,,,0
1141,,,,,,,0
1142,,,,,,,0
1143,-0.4555440483925243,1.4560958992068966,-0.5992893728117148,-0.2125957720602552,1.322856974679356,-0.8316617548465729,60
1144,-0.2612753883004188,0.9124874302319118,-0.5448103972843716,-0.6185257807374,1.197078253541674,-0.2570328840187618,7
1145,-0.9597646508898053,0.5666803243303937,0.8964024611881801,-1.2333626747131348,0.35619673132896423,1.3089750558137894,7
1146,-1.5335879921913147,0.06390520744025704,1.8867750763893127,-1.1022179126739502,-1.3880893290042877,2.4939976930618286,2
1147,-1.5083248615264893,-0.5579534769058228,2.59104585647583,-1.1822744607925415,-1.3960466384887695,2.6822404861450195,1
1148,,,,,,,0
1149,-1.6325753927230835,0.9499581456184388,1.761513352394104,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
1150,-0.035005152225494385,-0.06626840432484944,-0.1146169900894165,-0.4998610417048137,-0.08039758602778124,0.6952681938807169,3
1151,0.4572021663188934,2.0264692306518555,-2.1818315982818604,1.585087537765503,0.4161131978034973,-2.5472779273986816,1
1152,0.6382622718811035,-0.0686020478606224,-0.5308899283409119,0.5153807401657104,0.995727002620697,-1.392094969749451,1
1153,0.1470626890659332,1.9411948919296265,-1.8923615217208865,-0.888652503490448,1.4070498943328855,0.5258040428161621,1
1154,-0.0719941556453704,2.0142319202423096,-1.6340643167495728,1.395111083984375,0.8904113173484802,-2.585883855819702,1
1155,-1.0486528873443604,-0.4013105034828186,2.043286085128784,-0.8085138201713562,-1.2581409215927124,2.001664638519287,1
1156,-0.47290148878736155,1.1816005696143423,-0.37321703269013334,-0.28031707827800084,0.8052376923816544,-0.2660776451230049,28
1157,-0.5393623188138008,1.7016861587762833,-0.8163285255432129,-1.4295199513435364,1.0761290192604065,1.0184361785650253,4
1158,-1.7987902164459229,0.4104211330413818,2.4747629165649414,-1.837124228477478,0.3813058137893677,2.510402202606201,1
1159,0.6013540625572205,-0.17645829916000366,-0.9810661226511002,1.2807938158512115,0.08029717206954956,-1.9816232323646545,2
1160,-0.7032338778177897,0.5786090095837911,0.43517518043518066,-0.12640993297100067,0.20360763867696127,0.12443336844444275,3
1161,,,,,,,0
1162,,,,,,,0
1163,,,,,,,0
1164,,,,,,,0
1165,-0.2550556063652038,2.3504509925842285,-1.8234028816223145,0.6291020512580872,1.8831231594085691,-2.4006168842315674,1
1166,-1.238003820180893,2.0423614978790283,0.03189277648925781,0.013029426336288452,1.22159743309021,-0.8373373001813889,2
1167,-1.1093140840530396,2.4537012577056885,-0.756341814994812,-0.8041716814041138,2.411095142364502,-1.1528862714767456,1
1168,-1.449962496757507,2.120964527130127,0.0575021058320999,-1.6604325771331787,1.2073270082473757,1.6438772678375244,1
1169,0.022439158775589683,1.1713848622007803,-1.0958009457046336,-0.27628023854710837,1.1480207556424746,-0.6702374016696756,22
1170,0.6668663918972015,1.8997256755828857,-2.4693832397460938,0.8217220157384872,1.320582702755928,-2.3053751587867737,2
1171,,,,,,,0
1172,,,,,,,0
1173,0.2697228789329529,2.2230842113494877,-2.1543896198272705,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
1174,-1.500693917274475,0.8501213192939758,1.68950092792511,-1.506052851676941,1.2956490516662598,1.4087117910385132,1
1175,-0.0478896908462047,2.308687448501587,-1.9165068864822388,0.8363352417945862,1.2096047401428225,-2.1971435546875,1
1176,-1.0777002573013306,1.423292875289917,0.4163649380207062,0.5853216052055359,0.7124648690223694,-1.830119490623474,1
1177,0.0720980465412139,2.1675500869750977,-2.322768211364746,0.0061718570068478,2.147191286087036,-2.1664671897888184,1
1178,,,,,,,0
1179,,,,,,,0
1180,-1.103918194770813,-0.3349685072898865,1.671409249305725,1.882063388824463,0.0775716304779052,-2.769537925720215,1
1181,,,,,,,0
1182,-1.0071429915460093,1.0357640189783914,0.6786465448992592,-0.7225856809743814,0.831961830678795,0.3078744445528303,35
1183,-0.41206008195877075,0.4419583926598231,0.23756349086761475,-0.5310164888699849,1.188331127166748,-0.04816779245932897,3
1184,-1.648496389389038,0.72367262840271,1.9397708177566528,-1.2406179904937744,0.0907940864562988,1.5797038078308103,1
1185,,,,,,,0
1186,-0.726696769396464,0.8137685942153136,0.49518334865570085,-1.1879992683728537,1.541788399219513,0.3773188690344493,3
1187,-1.2383787631988523,2.3236749172210693,-0.1164553090929985,-1.2107272148132324,1.1483052968978882,1.0527520179748535,1
1188,-1.8931219577789304,0.21432133018970484,2.700199246406555,-1.8319910764694212,0.342217355966568,2.5739822387695312,2
1189,,,,,,,0
1190,,,,,,,0
1191,0.1729893088340759,2.2587809562683105,-2.184736013412476,-1.452975153923035,1.882834792137146,0.808981716632843,1
1192,-1.2807601392269135,1.4152919948101046,0.6475432515144348,-0.48516637831926346,2.4102284908294678,-1.522296965122223,2
1193,,,,,,,0
1194,-1.619882345199585,0.0799129083752632,2.557321786880493,-1.7674769163131714,-0.0056879785843193,2.7287936210632324,1
1195,-1.154979712329805,0.8356526929807538,1.0349331212540467,-0.6245386085938662,0.5618435138021596,0.373983262727658,24
1196,,,,,,,0
1197,-1.64870285987854,-0.6086762547492981,2.771409034729004,-1.6549124717712402,-0.966986119747162,2.933923721313477,1
1198,,,,,,,0
1199,0.0504642352461814,2.2839174270629883,-2.1402475833892822,0.0930728465318679,2.201503038406372,-2.147124767303467,1
1200,,,,,,,0
1201,-1.944094717502594,-0.03055064007639885,2.898384690284729,-1.7686235904693604,0.3079401552677154,2.377997875213623,2
1202,,,,,,,0
1203,,,,,,,0
1204,0.2462409883737564,2.0420901775360107,-2.2779481410980225,1.3689117431640625,0.872078001499176,-2.6018340587615967,1
1205,,,,,,,0
1206,,,,,,,0
1207,,,,,,,0
1208,0.04387084879216891,1.5010704694704824,-1.3272388172335923,-0.03327648204904568,1.2164173569954648,-1.0398388995399959,79
1209,-0.943776309490204,2.3022518157958984,-0.9491681456565856,-0.9159641861915588,2.51102352142334,-1.2450828552246094,1
1210,,,,,,,0
1211,,,,,,,0
1212,,,,,,,0
1213,,,,,,,0
1214,,,,,,,0
1215,,,,,,,0
1216,,,,,,,0
1217,,,,,,,0
1218,-1.846882740656535,0.3768149862686793,2.4809556007385254,-1.765697677930196,1.2380963166554768,1.7651321887969973,3
1219,,,,,,,0
1220,-1.0157113075256348,2.4811041355133057,-0.7324205040931702,-1.818376898765564,-0.8961109519004822,3.073589563369751,1
1221,-0.4750115263330586,1.5663410607067978,-0.7498761389185401,-0.12086723284686313,1.2840741507380324,-0.9802244375733768,17
1222,-0.2798098027706146,2.4002246856689453,-1.809539794921875,0.7913284301757812,1.2252063751220703,-2.138054370880127,1
1223,,,,,,,0
1224,-1.6597484350204468,-0.0641135349869728,2.565538167953491,-0.5764999389648438,2.3002889156341557,-1.3225723505020142,1
1225,,,,,,,0
1226,1.1385149657726288,1.0746755972504616,-2.5588717460632324,-0.1872792225331068,2.2091671228408813,-1.7699878811836243,2
1227,-1.0852439403533936,2.433472156524658,-0.5203725099563599,-0.9493429064750672,1.5107979774475098,-0.0551086738705635,1
1228,0.4579098522663116,1.7396714687347412,-1.9846653938293457,-0.9037054181098938,0.0622511468827724,0.9708149433135986,1
1229,0.3796536028385162,1.5051825046539309,-1.309362292289734,-0.1726506054401397,1.5318567752838137,-1.2273749113082886,1
1230,,,,,,,0
1231,-0.1288380026817321,1.658399720986684,-1.313996399442355,0.3590213855107625,1.277371476093928,-1.6113354961077373,3
1232,-1.1301509141921997,0.8683468401432037,0.6286517977714539,-0.817267656326294,0.8586446940898895,0.1490456461906433,2
1233,-1.6712839603424072,-0.96396005153656,2.891418695449829,1.896456241607666,-1.7978376150131226,-1.1485936641693115,1
1234,0.05857136482694026,1.7879983906088204,-1.662840723092186,0.5306467262321505,1.3577053860343735,-1.9025164359602436,29
1235,1.1902098655700684,1.320964217185974,-2.687901973724365,1.474384903907776,0.4942060708999634,-2.450668334960937,1
1236,0.3523758351802826,1.5899226665496826,-1.8438252210617063,0.2266974300146103,0.3930890560150146,-0.2787887752056122,1
1237,-1.7836368083953855,-0.6969101428985596,2.931434154510498,-1.0542035102844238,1.513615369796753,0.2799191176891327,1
1238,,,,,,,0
1239,-0.7429922968149185,0.6507975757122041,0.3571871519088743,-0.5449243523180485,0.5840640068054201,0.0708380937576294,2
1240,0.7585569024085999,1.2906802296638489,-2.050821840763092,0.9832156002521515,1.294906735420227,-2.489933490753174,2
1241,,,,,,,0
1242,-0.23358571529388422,2.1104084253311157,-1.4112289398908615,-0.4051639884710312,1.9446066021919253,-1.196525514125824,2
1243,,,,,,,0
1244,,,,,,,0
1245,-0.7889364957809448,2.4152586460113525,-1.2713865041732788,0.9753642082214355,1.3408368825912476,-2.461240530014038,1
1246,,,,,,,0
1247,0.04160548316744656,0.9080837942086734,-0.7764022992207453,0.16008539268603691,1.0974144385411189,-1.0927134775198424,13
1248,-0.12107408046722412,1.9736713171005247,-1.6205530166625977,0.3922759294509887,1.100315973162651,-1.7811862230300906,2
1249,,,,,,,0
1250,0.5603605508804321,2.1434364318847656,-2.5531108379364014,1.356472373008728,0.9355449676513672,-2.6441164016723637,1
1251,-0.218140035867691,2.435161590576172,-1.992840051651001,0.9760446548461914,1.644054889678955,-2.585453987121582,1
1252,,,,,,,0
1253,-0.4447717666625976,2.431865930557251,-1.6274328231811523,-1.1940715312957764,2.143698215484619,-0.2847741246223449,1
1254,,,,,,,0
1255,-1.1959393620491028,1.9250701665878296,-0.0699312488238016,-0.3841805656750997,1.4268593390782673,-0.5866294701894125,3
1256,-1.832041621208191,-0.1909609735012054,2.64633584022522,-1.279927372932434,1.6709885597229004,0.479743629693985,1
1257,,,,,,,0
1258,,,,,,,0
1259,,,,,,,0
1260,-0.29722212441265583,1.3481761587318033,-0.7653081237804145,-0.2972337387036532,1.3902279362082481,-0.7211375068873167,16
1261,-0.002969477325677844,1.8848503530025482,-1.5566307306289673,0.1934334356337786,1.5634018778800964,-1.4635047316551208,4
1262,,,,,,,0
1263,-1.292858362197876,1.4938204288482666,0.4786734580993652,-1.1332238912582395,1.151669144630432,0.4249230027198791,1
1264,-1.55074942111969,1.7484233379364014,0.8434662818908691,-0.0687263011932373,0.6321356892585754,-1.094573736190796,1
1265,0.4034949839115143,1.3595749139785769,-2.08279037475586,1.8999011516571045,-0.6865242719650269,-2.4701457023620605,1
1266,,,,,,,0
1267,,,,,,,0
1268,,,,,,,0
1269,-0.407880961894989,2.2985026836395264,-1.739446759223938,-0.3447273671627044,2.203408479690552,-1.653636813163757,1
1270,,,,,,,0
1271,0.1034212335944175,1.965198874473572,-2.000908136367798,-1.155884861946106,1.6483547687530518,0.0197294969111681,1
1272,-0.4349264949560166,0.7478655278682709,0.024380087852477805,0.2622332721948623,2.1952072381973267,-2.1571511030197144,2
1273,-0.2200504580560403,1.488952840367953,-0.9900503625663427,0.08455401659011841,1.0103861929323428,-1.000978249578904,39
1274,-0.1832750588655471,-0.7226034998893738,0.5273547768592834,2.0345208644866943,-1.730469822883606,-1.4780422449111938,1
1275,-0.9370536208152772,2.477631092071533,-1.0728834867477417,-1.2042253017425537,2.481376886367798,-0.6971264481544495,1
1276,0.087289921939373,2.2218732833862305,-1.9984986782073972,-0.9079664349555968,2.433641195297241,-0.8826625347137451,1
1277,0.3368211090564728,2.110400915145874,-2.3614649772644043,-0.6555342674255371,2.4499096870422363,-1.5346155166625977,1
1278,1.348967671394348,-1.024985909461975,-0.7543281316757202,2.009547233581543,-1.483033537864685,-1.67065691947937,1
1279,0.8692312091588974,0.47001200914382923,-1.8733999729156492,0.5915677547454834,0.38480228185653675,-1.4212849140167236,2
1280,1.6928614377975464,0.6331509947776794,-2.80159854888916,0.389348566532135,1.4157055616378784,-2.0588161945343018,1
1281,-0.009872462600469617,1.750032109208405,-1.428419856725668,-0.035032774903811514,1.9405889958143234,-1.6884767189621925,8
1282,,,,,,,0
1283,-0.522915780544281,2.286790132522583,-1.1309468746185305,0.2005677372217178,1.8821885585784912,-2.0283219814300537,1
1284,-1.8412660360336304,-0.4132454097270965,2.9217352867126465,-1.885875225067139,-0.3856709897518158,2.954292058944702,1
1285,1.2766793966293335,-0.5177598595619202,-1.799586296081543,1.642006516456604,0.1060223653912544,-2.567701578140259,1
1286,0.1686104823296007,1.7646205582116778,-1.8078779876232147,0.2601660920405074,1.1363074524622214,-1.4275567359045933,38
1287,-0.884614884853363,2.3935110569000244,-1.0387096405029297,-1.0517075061798096,1.9276362657547,-0.2024694830179214,1
1288,0.2234543412923813,2.2161574363708496,-2.2377195358276367,0.1712453663349151,1.970886707305908,-1.977262020111084,1
1289,,,,,,,0
1290,,,,,,,0
1291,-0.21275161579251287,1.5139815509319305,-1.0378164499998093,-0.16931217908859253,1.114094823598862,-0.42112815380096413,2
1292,-0.8527700081467628,0.9058482497930529,0.2406690716743468,0.8054450452327728,1.706371009349823,-2.498273491859436,2
1293,,,,,,,0
1294,-0.2366285622119903,0.5660773515701294,0.2169968038797378,-1.0824956893920898,0.9164628982543944,0.4426994621753692,1
1295,0.4109340608119964,1.5937811136245728,-2.211258888244629,-0.3966796696186065,1.2272045612335205,-1.0324724912643433,1
1296,0.6157563328742981,1.3156529664993286,-2.225001573562622,0.4580198228359222,2.0104846954345703,-2.4083802700042725,1
1297,-0.4891544133424759,1.7999146382013957,-1.0851776202519734,-0.6453839937845866,1.8079019983609517,-0.8898118138313292,3
1298,-0.1028987963994344,2.291399876276652,-1.8528766234715779,-0.0430226350824038,1.682734489440918,-1.375878006219864,3
1299,-0.07495664215336244,1.4663802989137669,-1.1912369240696232,-0.2006522168715795,1.0323929985364277,-0.5556756274309009,24
1300,-0.7521970272064209,2.3365652561187744,-1.207237958908081,-1.4014261960983276,-0.2233039736747741,2.3946878910064697,1
1301,-0.4592608213424682,2.362390279769897,-1.5760691165924072,-0.8621366024017334,2.612471103668213,-1.395341396331787,1
1302,,,,,,,0
1303,-1.6097290515899658,1.1849541664123535,1.3145265579223633,-1.6682058572769165,-0.423536866903305,2.5023653507232666,1
